name,list1,list2,list3,list4
財團法人門諾社會福利慈善事業基金會花蓮縣身心障礙福利服務中心,0,0,1,0
財團法人民間司法改革基金會,0,0,1,0
財團法人南方文教基金會,0,0,1,0
財團法人南投縣私立傑瑞社會福利基金會,0,0,1,0
財團法人南投縣私立傑瑞社會福利基金會附設南投縣私立傑瑞老人安養中心,0,0,1,0
財團法人南投縣私立南投仁愛之家,0,0,1,0
財團法人彭婉如文教基會會台南辦公室,0,0,1,0
財團法人彭婉如文教基會會台中縣辦公室,0,0,1,0
財團法人彭婉如文教基金會台北縣辦公室,0,0,1,0
財團法人屏東縣私立基督教伯大尼之家,0,0,1,0
財團法人屏東縣私立椰子園老人養護之家,0,0,1,0
財團法人千禧龍青年基金會,0,0,1,0
財團法人切膚之愛社會福利慈善事業基金會,0,0,1,0
財團法人晴光文教基金會,0,0,1,0
財團法人人本教育文教基金會南部聯合辦公室,0,0,1,0
財團法人若竹兒教育基金會,0,0,1,0
財團法人若竹兒教育基金會附設嘉義市私立若竹兒智能發展中心,0,0,1,0
財團法人社會發展文教基金會,0,0,1,0
財團法人生命之愛文教基金會,0,0,1,0
財團法人雙溪啟智文教基金會,0,0,1,0
財團法人私立台東基督教阿尼色弗兒童之家,0,0,1,0
財團法人台北市光智社會事業基金會,0,0,1,0
財團法人台北市基督教校園福音團契飛颺青少年成長中心,0,0,1,0
財團法人台北市立心慈善基金會,0,0,1,0
財團法人台北市立心慈善基金會--台北市萬華兒童福利服務中心,0,0,1,0
財團法人台北市視障音樂文教基金會,0,0,1,0
財團法人台北市樹仁社會福利基金會附設台北市私立彩虹村家園,0,0,1,0
財團法人台北市私立得榮社會福利基金會,0,0,1,0
財團法人台北市私立台北傷殘服務中心,0,0,1,0
財團法人台北市私立體惠育幼院,0,0,1,0
財團法人台北市私立同舟發展中心,0,0,1,0
財團法人台北市私立祥好老人養護所,0,0,1,0
財團法人台北市私立自立社區學園,0,0,1,0
財團法人台北市中國基督教靈糧世界佈道會士林靈糧堂-士林老人服務中心,0,0,1,0
財團法人台北縣私立秀旺社會福利慈善事業基金會,0,0,1,0
財團法人台東縣私立牧心智能發展中心,0,0,1,0
財團法人台東縣私立台東仁愛之家,0,0,1,0
財團法人台南市基督教青年會社福基金會台南市兒福中心,0,0,1,0
財團法人台南市基督教青年會社會福利慈善事業基金會,0,0,1,0
財團法人台南市基督教青年會社會福利慈善事業基金會承辦台南市安平區老人文康中心,0,0,1,0
財團法人台南市基督教青年會社會福利慈善事業基金會承辦台南市示範托兒所,0,0,1,0
財團法人台南市私立母佑會社會福利慈善基金會,0,0,1,0
財團法人台南縣私立慶美社會福利慈善事業基金會附設兒童福利服務中心,0,0,1,0
財團法人台南縣私立長泰教養院,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會大同育幼院,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會附設台中市私立家扶希望學園,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會高雄市分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會高雄縣分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會基隆分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會嘉義分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會苗栗分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會台東分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會台中市分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會台中縣分事務所,0,0,1,0
財團法人台灣兒童暨家庭扶助基金會宜蘭分事務所,0,0,1,0
財團法人台灣基督教門諾會附設花蓮縣私立善牧中心,0,0,1,0
財團法人台灣基督長老教會殘障關懷中心,0,0,1,0
財團法人台灣基督長老教會東部中會太麻里教會,0,0,1,0
財團法人台灣基督長老教會附設身心障礙關懷中心,0,0,1,0
財團法人台灣基督長老教會加利利宣教中心附設臺南市私立希望之家,0,0,1,0
財團法人台灣基督長老教會力發教會,0,0,1,0
財團法人台灣基督長老教會眉溪教會,0,0,1,0
財團法人台灣基督長老教會蒙恩教會,0,0,1,0
財團法人台灣基督長老教會台中中會,0,0,1,0
財團法人台灣基督長老教會泰雅爾中會/水田基督長老教會,0,0,1,0
財團法人台灣省苗栗縣公館教會聚會所附設青少年服務中心,0,0,1,0
財團法人台灣省山地基督教長老教會靜觀教會,0,0,1,0
財團法人台灣省私立健順養護中心,0,0,1,0
財團法人台灣省私立向上社會福利基金會附屬台中光音育幼院,0,0,1,0
財團法人台灣省私立向上社會福利基金會附屬台中育嬰院,0,0,1,0
財團法人台灣省台南市天主教仁愛修女會附設台南市私立老吾老養護中心,0,0,1,0
財團法人台灣省台中縣霧峰光復基督教會,0,0,1,0
財團法人台灣省天主教會新竹教區附設邊緣青少年服務中心,0,0,1,0
財團法人台灣省天主教會新竹教區附設桃園縣私立愛家發展中心,0,0,1,0
財團法人台灣省天主教會新竹教區附設新竹縣私立長安老人養護中心,0,0,1,0
財團法人台灣省天主教會新竹教區苗栗縣私立聖家啟智中心,0,0,1,0
財團法人台灣省香園紀念教養院,0,0,1,0
財團法人台灣聖公會--基隆聖三一堂,0,0,1,0
財團法人台灣聖公會牧愛堂,0,0,1,0
財團法人台中市慈善寺文教基金會,0,0,1,0
財團法人台中市私立普濟社會福利慈善事業基金會,0,0,1,0
財團法人台中市私立群園社會福利基金會,0,0,1,0
財團法人台中縣私立弘毓社會福利慈善事業基金會,0,0,1,0
財團法人臺北市喜樂家族社會福利基金會,0,0,1,0
財團法人臺南市私立蓮心園社會福利慈善事業基金會附設啟智中心,0,0,1,0
財團法人臺灣基督教迦南會,0,0,1,0
財團法人臺灣省苗栗縣公館教會聚會所附設牧羊人之家,0,0,1,0
財團法人臺灣省私立永信社會福利基金會,0,0,1,0
財團法人臺中市私立精神衛生社福基金會,0,0,1,0
財團法人臺中市私立聲暉綜合知能發展中心,0,0,1,0
財團法人桃園縣基督教聖經教會,0,0,1,0
財團法人桃園縣私立國宏社會福利慈善事業基金會,0,0,1,0
財團法人桃園縣私立仁友愛心家園,0,0,1,0
財團法人桃園縣私立天主教奇恩智能發展中心,0,0,1,0
財團法人天主教伯利恆文教基金會承辦台南縣北區嬰幼兒發展中心,0,0,1,0
財團法人天主教福利會附設台北市私立青友中心,0,0,1,0
財團法人天主教光仁社會福利基金會附設台北市私立育仁啟智中心,0,0,1,0
財團法人天主教光仁社會福利基金會附設育仁啟能中心,0,0,1,0
財團法人天主教花蓮教區附設安德啟智中心,0,0,1,0
財團法人天主教會花蓮教區,0,0,1,0
財團法人天主教會花蓮教區-成功鎮原住民家庭暨服務中心,0,0,1,0
財團法人天主教會花蓮教區附設花蓮縣私立聲遠老人養護之家,0,0,1,0
財團法人天主教會花蓮教區富里鄉原住民家庭暨婦女服務中心,0,0,1,0
財團法人天主教會花蓮教區秀林鄉原住民家庭暨婦女服務中心,0,0,1,0
財團法人天主教會嘉義教區附設嘉義縣私立聖心教養院,0,0,1,0
財團法人天主教會台北教區,0,0,1,0
財團法人天主教會台北教區附設活泉身心靈整合中心,0,0,1,0
財團法人天主教會台中教區附設南投縣私立玫瑰啟能訓練中心,0,0,1,0
財團法人天主教會台中教區附設臺灣省私立慈愛殘障教養院,0,0,1,0
財團法人天主教會台中教區附設彰化縣私立聖家啟智中心,0,0,1,0
財團法人天主教會台中教區附設彰化縣私立聖母聖心啟智中心,0,0,1,0
財團法人天主教會台中教區原住民總鐸區,0,0,1,0
財團法人天主教靈醫會私立聖嘉民啟智中心,0,0,1,0
財團法人天主教靈醫修女會附設宜蘭縣私立瑪利亞老人長期照顧中心(養護型),0,0,1,0
財團法人天主教遣使會附設宜蘭縣私立聖方濟安老院,0,0,1,0
財團法人天主教善牧社會福利基金會(附設信心家園),0,0,1,0
財團法人天主教善牧社會福利基金會附設德莉之家,0,0,1,0
財團法人天主教善牧社會福利基金會附設德蓮之家,0,0,1,0
財團法人天主教善牧社會福利基金會附設德心之家,0,0,1,0
財團法人天主教善牧社會福利基金會附設兒童心理諮商中心,0,0,1,0
財團法人天主教善牧社會福利基金會附設台北善牧學園,0,0,1,0
財團法人天主教善牧社會福利基金會附設台中市親心家園,0,0,1,0
財團法人天主教善牧社會福利基金會附設萬華少年服務中心,0,0,1,0
財團法人天主教善牧社會福利基金會家庭服務中心,0,0,1,0
財團法人天主教聖母聖心會,0,0,1,0
財團法人天主教聖母聖心修女會曉明老人福利服務館,0,0,1,0
財團法人天主教失智老人社會福利基金會附設台北市私立聖若瑟失智老人養護中心,0,0,1,0
財團法人天主教臺南市私立德蘭啟智中心,0,0,1,0
財團法人天主教臺南市私立蘆葦啟智中心,0,0,1,0
財團法人天主教曉明社會福利基金會,0,0,1,0
財團法人微龍教育基金會,0,0,1,0
財團法人喜憨兒社會福利基金會附設高雄市私立紫羅蘭園,0,0,1,0
財團法人喜憨兒社會福利基金會附設台北市私立喜憨兒社區照顧中心,0,0,1,0
財團法人喜憨兒社會福利基金會附設新竹市私立喜憨兒中心,0,0,1,0
財團法人喜憨兒社會福利金會附設社區照護中心-玫瑰園,0,0,1,0
財團法人心路社會福利基金會成人服務資源中心,0,0,1,0
財團法人心路社會福利基金會附設台北市私立心路社區家園,0,0,1,0
財團法人心路社會福利基金會附設心路洗衣坊,0,0,1,0
財團法人心園文教基金會,0,0,1,0
財團法人新北市基督教晨曦會,0,0,1,0
財團法人新北市私立樂山園社會福利慈善事業基金會,0,0,1,0
財團法人新竹常青啟智文教基金會,0,0,1,0
財團法人新竹市私立愛恆啟能中心,0,0,1,0
財團法人幸福福利文教基金會,0,0,1,0
財團法人雅文兒童聽語文教基金會南區中心,0,0,1,0
財團法人陽光社會福利基金附設陽光之家,0,0,1,0
財團法人陽光社會福利基金會附設私立南區服務中心,0,0,1,0
財團法人陽光社會福利基金會附設台北市私立陽光重建中心,0,0,1,0
財團法人伊甸社會福利基金會-花蓮分事務所,0,0,1,0
財團法人伊甸社會福利基金會辦理台北市北投老人服務中心,0,0,1,0
財團法人伊甸社會福利基金會辦理台北市一壽重殘養護中心,0,0,1,0
財團法人伊甸社會福利基金會附設台北縣三峽身心障礙福利服務中心,0,0,1,0
財團法人伊甸社會福利基金會附設中區服務中心,0,0,1,0
財團法人伊甸社會福利基金會高雄市事務所(屏南服務中心),0,0,1,0
財團法人伊甸社會福利基金會高雄市事務所高雄縣職業重建中心,0,0,1,0
財團法人伊甸社會福利基金會高雄市事務所美門服務中心,0,0,1,0
財團法人伊甸社會福利基金會南投921庇護工場,0,0,1,0
財團法人伊甸社會福利基金會桃園縣分事務所,0,0,1,0
財團法人伊甸社會福利基金會新竹分事務所,0,0,1,0
財團法人以琳基督徒中心,0,0,1,0
財團法人宜蘭縣私立佛教幸夫社會福利慈善事業基金會附設幸夫愛兒園,0,0,1,0
財團法人宜蘭縣私立蘭陽仁愛之家,0,0,1,0
財團法人育成社會福利基金會附設台北市私立育成裕民發展中心,0,0,1,0
財團法人預防醫學基金會,0,0,1,0
財團法人張老師基金會,0,0,1,0
財團法人彰化縣私立慈恩社會福利慈善事業基金會,0,0,1,0
財團法人彰化縣私立基督教喜樂保育院,0,0,1,0
財團法人中華兒童暨家庭扶助基金會附設臺北縣私立兒童發展學園,0,0,1,0
財團法人中華兒童暨家庭扶助基金會台北北區家庭扶助中心,0,0,1,0
財團法人中華兒童暨家庭扶助基金會台北縣家庭扶助中心,0,0,1,0
財團法人中華基督教伯特利會總會附設花蓮縣私立長榮養護院,0,0,1,0
財團法人中華基督教碇內浸信會（傳愛社區服務中心）,0,0,1,0
財團法人中華基督教福音信義傳道會附設台中縣私立信義老人養護中心,0,0,1,0
財團法人中華民國發展遲緩兒童基金會,0,0,1,0
財團法人周大觀文教基金會,0,0,1,0
常青啟智文教基金會附設智能不足者日間托育中心,0,0,1,0
兒童福利聯盟中區辦事處,0,0,1,0
高雄律師公會（平民法律服務中心）,0,0,1,0
高雄市婦女會,0,0,1,0
高雄市基督教家庭服務協會,0,0,1,0
高雄市家庭健康維護協會,0,0,1,0
高雄市甲仙區小林社區發展協會,0,0,1,0
高雄市林園魔法屋愛鄉協會,0,0,1,0
高雄市聾啞福利協進會,0,0,1,0
高雄市茂林原住民婦幼發展協會,0,0,1,0
高雄市前金區長城社區發展協會,0,0,1,0
高雄市新興啟能照護中心,0,0,1,0
高雄市新造創意全人關懷協會,0,0,1,0
高雄市音律活化健康協會,0,0,1,0
高雄市原生植物園創價協會,0,0,1,0
高雄縣美濃鎮愛鄉協進會,0,0,1,0
高雄縣旗山區兒童早期療育發展中心,0,0,1,0
國立台灣大學社會系,0,0,1,0
國立中央大學學習科技研究中心,0,0,1,0
花蓮基督教女青年會,0,0,1,0
花蓮縣觀光發展暨家庭關懷協會,0,0,1,0
花蓮縣牛根草社區發展促進會,0,0,1,0
花蓮縣陪你走社會關懷協會,0,0,1,0
惠光導盲犬教育基金會,0,0,1,0
基督教台灣信義會全人關懷中心,0,0,1,0
基隆市失業勞工保護協會,0,0,1,0
基隆市政府委託財團法人伊甸社會福利基金會辦理基隆市身心障礙福利服務中心,0,0,1,0
嘉義縣民雄鄉西昌社區發展協會,0,0,1,0
立達啟能訓練中心,0,0,1,0
滿洲鄉港仔社區發展協會,0,0,1,0
美商花旗銀行,0,0,1,0
苗栗縣發展遲緩兒童早期療育個案管理中心,0,0,1,0
苗栗縣觀護協會,0,0,1,0
苗栗縣頭屋鄉象山社區發展協會,0,0,1,0
南投縣埔里鎮鄉情展望會,0,0,1,0
澎湖縣私立財團法人天主教澎湖教區附設惠民啟智中心,0,0,1,0
屏東基督教勝利之家承辦屏東縣北區發展遲緩兒童早期療育通報轉介中心,0,0,1,0
屏東縣海口人社區經營協會,0,0,1,0
屏東縣水噹噹關懷協會,0,0,1,0
屏東縣泰武鄉平和社區發展協會,0,0,1,0
屏東縣霧台鄉愛鄉發展協會,0,0,1,0
屏東縣霧台鄉大武部落就地重建協會,0,0,1,0
日光郡社區管理委員會,0,0,1,0
社團法人高雄市大崗山康復之友協會,0,0,1,0
社團法人高雄市兒童青少年曙光協會,0,0,1,0
社團法人高雄市關懷海洋性貧血協會,0,0,1,0
社團法人高雄市關懷魚鱗癬協會,0,0,1,0
社團法人高雄市憨兒就業輔導協會,0,0,1,0
社團法人高雄市基督教豐收協會,0,0,1,0
社團法人高雄市基督教福氣教會,0,0,1,0
社團法人高雄市佳音社區營造協會,0,0,1,0
社團法人高雄市金齡協會,0,0,1,0
社團法人高雄市美濃農村田野學會,0,0,1,0
社團法人高雄市腦性麻痺服務協會,0,0,1,0
社團法人高雄市濃德看護慈善協會,0,0,1,0
社團法人高雄市女性行動協會,0,0,1,0
社團法人高雄市啟智協進會,0,0,1,0
社團法人高雄市青少年關懷協會,0,0,1,0
社團法人高雄市仁武慈暉志願協會,0,0,1,0
社團法人高雄市三民區安泰社區發展協會,0,0,1,0
社團法人高雄市傷殘服務協會,0,0,1,0
社團法人高雄市社福慈善團體聯合會,0,0,1,0
社團法人高雄市社區大學促進會,0,0,1,0
社團法人高雄市腎臟關懷協會,0,0,1,0
社團法人高雄市十點十分生命關懷協會,0,0,1,0
社團法人高雄市視而不見關懷協會,0,0,1,0
社團法人高雄市雙峰關懷協會,0,0,1,0
社團法人高雄市天主教加大博愛協會,0,0,1,0
社團法人高雄市心手相連關懷協會,0,0,1,0
社團法人高雄市尋聲父母教育協會,0,0,1,0
社團法人高雄市肢體障礙協會,0,0,1,0
社團法人高雄縣康復之友協會,0,0,1,0
社團法人高雄縣社區營造協會,0,0,1,0
社團法人高雄縣心理復健家屬關懷協會,0,0,1,0
社團法人高雄縣原住民婦女永續發展協會,0,0,1,0
社團法人高雄縣灼燙傷協會,0,0,1,0
社團法人花蓮縣持修積善協會,0,0,1,0
社團法人花蓮縣大比大家庭關懷協會,0,0,1,0
社團法人花蓮縣兒童暨家庭關懷協會,0,0,1,0
社團法人花蓮縣角石生命發展協會,0,0,1,0
社團法人花蓮縣生命線協會,0,0,1,0
社團法人花蓮縣聽障協進會,0,0,1,0
社團法人花蓮縣喜樂關懷協會,0,0,1,0
社團法人花蓮縣新象社區交流協會,0,0,1,0
社團法人花蓮縣幸福協會,0,0,1,0
社團法人花蓮縣原住民族產業整合暨社會服務協會,0,0,1,0
社團法人花蓮縣智障福利協進會,0,0,1,0
社團法人基隆市脊髓損傷者協會,0,0,1,0
社團法人基隆市腎友協會,0,0,1,0
社團法人基隆市生命線協會,0,0,1,0
社團法人基隆市自閉症家長協會,0,0,1,0
社團法人嘉義市癌症關懷協會,0,0,1,0
社團法人嘉義市基督教青年會,0,0,1,0
社團法人嘉義市腦性麻痺協會,0,0,1,0
社團法人嘉義市聲暉協進會,0,0,1,0
社團法人嘉義市智障福利協進會,0,0,1,0
社團法人嘉義縣脊髓損傷者協會,0,0,1,0
社團法人嘉義縣盲人福利協進會,0,0,1,0
社團法人嘉義縣聽語多重障礙褔利協進會,0,0,1,0
社團法人嘉義縣肢體殘障福利協進會,0,0,1,0
社團法人嘉義縣志願服務協會,0,0,1,0
社團法人嘉義縣智障者家長協會,0,0,1,0
社團法人金門縣婦女權益促進會,0,0,1,0
社團法人金門縣身心障礙福利協進會,0,0,1,0
社團法人苗栗縣脊髓損傷者協會,0,0,1,0
社團法人苗栗縣康復之友協會,0,0,1,0
社團法人苗栗縣身心障礙燭光技能發展協會,0,0,1,0
社團法人苗栗縣聲暉協進會,0,0,1,0
社團法人苗栗縣視覺障礙者福利協進會,0,0,1,0
社團法人苗栗縣銀髮族照顧協會,0,0,1,0
社團法人苗栗縣智障福利協進會,0,0,1,0
社團法人南投縣慈慧善行協會,0,0,1,0
社團法人南投縣婦女會,0,0,1,0
社團法人南投縣脊髓損傷者協會,0,0,1,0
社團法人南投縣家庭照顧者關懷協會,0,0,1,0
社團法人南投縣鹿谷鄉清水溝重建工作協會,0,0,1,0
社團法人南投縣蒙愛家庭關懷協會,0,0,1,0
社團法人南投縣社區家庭支援協會,0,0,1,0
社團法人南投縣生活重建協會,0,0,1,0
社團法人南投縣生命線協會辦理中寮鄉第二生活重建服務中心,0,0,1,0
社團法人南投縣天主教山地服務研究社,0,0,1,0
社團法人南投縣中寮鄉龍眼林福利協會,0,0,1,0
社團法人南投縣竹山鎮愛加倍協會,0,0,1,0
社團法人澎湖縣彩繪人生協會,0,0,1,0
社團法人澎湖縣照顧服務協會,0,0,1,0
社團法人澎湖縣智障者家長協會,0,0,1,0
社團法人屏東縣慈善團體聯合協會,0,0,1,0
社團法人屏東縣瑪家鄉全人發展照護關懷協會,0,0,1,0
社團法人屏東縣盲人福利協進會,0,0,1,0
社團法人屏東縣牡丹鄉高士社區發展協會,0,0,1,0
社團法人屏東縣啟智協進會,0,0,1,0
社團法人屏東縣社會工作者協會,0,0,1,0
社團法人屏東縣腎友關懷協會,0,0,1,0
社團法人屏東縣聲暉聽障協進會,0,0,1,0
社團法人屏東縣失智症服務協會,0,0,1,0
社團法人屏東縣向陽康復之友協會,0,0,1,0
社團法人普濟門慈善會,0,0,1,0
社團法人台北生命勵關懷協會,0,0,1,0
社團法人台北市基督教活水江河全人關懷協會,0,0,1,0
社團法人台北市基督教教會聯合會,0,0,1,0
社團法人台北市家庭照顧者關懷協會,0,0,1,0
社團法人台北市盲人福利協進會,0,0,1,0
社團法人台北市日日春關懷互助協會,0,0,1,0
社團法人台北市身心障礙游泳協會,0,0,1,0
社團法人台北市身心障礙者關愛協會,0,0,1,0
社團法人台北市生命線協會,0,0,1,0
社團法人台北市晚晴婦女協會,0,0,1,0
社團法人台北市心理復健家屬聯合協會,0,0,1,0
社團法人台北市新活力自立生活協會,0,0,1,0
社團法人台北市行無礙資源推廣協會,0,0,1,0
社團法人台北市原住民關懷協會,0,0,1,0
社團法人台北縣弱勢彩券協會,0,0,1,0
社團法人台東縣生命線協會,0,0,1,0
社團法人台東縣原住民嘎屋啦瀚文教發展協會,0,0,1,0
社團法人台東縣原住民族全人發展關懷協會,0,0,1,0
社團法人台東縣肢體障礙協會,0,0,1,0
社團法人台南市復健青年勵進會,0,0,1,0
社團法人台南市火炬殘障勵進會,0,0,1,0
社團法人台南市脊髓損傷關懷協會,0,0,1,0
社團法人台南市脊髓損傷者協會,0,0,1,0
社團法人台南市佳里區漳洲社區發展協會,0,0,1,0
社團法人台南市聾啞福利協進會,0,0,1,0
社團法人台南市熱蘭遮失智症協會,0,0,1,0
社團法人台南市身心障礙者福利協進會,0,0,1,0
社團法人台南市聲暉協進會,0,0,1,0
社團法人台南市聽障體育運動協會,0,0,1,0
社團法人台南市新希望家庭救助協會,0,0,1,0
社團法人台南市亞杜蘭全人關懷協會,0,0,1,0
社團法人台南市陽光‧真愛青少年關懷協會,0,0,1,0
社團法人台南市憂鬱症關懷協會,0,0,1,0
社團法人台南市佑明視障協進會,0,0,1,0
社團法人台南市智障者福利家長協進會,0,0,1,0
社團法人台南縣心智障礙者關顧協進會承辦台南縣南區嬰幼兒發展中心,0,0,1,0
社團法人台南縣佑明視障協進會,0,0,1,0
社團法人台灣愛滋被單協會,0,0,1,0
社團法人台灣寶島行善義工團,0,0,1,0
社團法人台灣當代漂泊協會,0,0,1,0
社團法人台灣東南亞姊妹會,0,0,1,0
社團法人台灣多重障礙兒童暨家長關懷協會,0,0,1,0
社團法人台灣風信子精神障礙者權益促進協會,0,0,1,0
社團法人台灣公益團體自律聯盟,0,0,1,0
社團法人台灣關懷地中海型貧血協會,0,0,1,0
社團法人台灣國際勞工協會,0,0,1,0
社團法人台灣居家服務策略聯盟,0,0,1,0
社團法人台灣勞工權益關懷協會,0,0,1,0
社團法人台灣社會心理復健協會,0,0,1,0
社團法人台灣社區關懷協會,0,0,1,0
社團法人台灣世界快樂聯盟,0,0,1,0
社團法人台灣仕馨服務協會,0,0,1,0
社團法人台灣髓緣之友協會,0,0,1,0
社團法人台灣五府千歲慈善展望會,0,0,1,0
社團法人台灣血友病浮木濟世會,0,0,1,0
社團法人台灣陽光婦女協會,0,0,1,0
社團法人台灣誼光協會,0,0,1,0
社團法人台中市城市之光關懷協會,0,0,1,0
社團法人台中市婦幼關懷成長協會,0,0,1,0
社團法人台中市觀護協會,0,0,1,0
社團法人台中市基督徒平安會,0,0,1,0
社團法人台中市啟明重建福利協會,0,0,1,0
社團法人台中市啟智協進會,0,0,1,0
社團法人台中市山海屯脊髓損傷協會,0,0,1,0
社團法人台中市社會關懷服務協會,0,0,1,0
社團法人台中市社區融合支持協會,0,0,1,0
社團法人台中市身心障礙者體育會,0,0,1,0
社團法人台中市聲暉協進會,0,0,1,0
社團法人台中市優力卡社區服務協會,0,0,1,0
社團法人台中市圓愛全人關懷協會,0,0,1,0
社團法人台中縣殘障福利協進會,0,0,1,0
社團法人台中縣春天女性成長協會,0,0,1,0
社團法人台中縣蓮心自強服務協會,0,0,1,0
社團法人台中縣親子閱讀協會,0,0,1,0
社團法人台中縣聽障生活障礙發展協會,0,0,1,0
社團法人臺北市雙胞胎協會,0,0,1,0
社團法人臺北縣板橋市親子服務協會,0,0,1,0
社團法人臺北縣鶯歌鎮青少年教育關懷協會,0,0,1,0
社團法人臺北縣志願服務協會,0,0,1,0
社團法人臺東縣智障者家長協會,0,0,1,0
社團法人臺東縣自閉症協進會,0,0,1,0
社團法人臺南市佳田社區關懷協會,0,0,1,0
社團法人臺南市南區國宅社區發展協會,0,0,1,0
社團法人臺南市新營區民榮社區發展協會,0,0,1,0
社團法人臺灣公共衛生促進協會,0,0,1,0
社團法人臺灣酒駕防制社會關懷協會,0,0,1,0
社團法人臺中市和平區健康促進推廣協會,0,0,1,0
社團法人臺中市山海屯國際生命線協會,0,0,1,0
社團法人臺中市線上家教促進協會,0,0,1,0
社團法人桃園市自閉症協進會,0,0,1,0
社團法人桃園縣脊髓損傷者協會,0,0,1,0
社團法人桃園縣康復之友協會,0,0,1,0
社團法人桃園縣聾啞福利協進會,0,0,1,0
社團法人桃園縣失智症關懷協會,0,0,1,0
社團法人新北市國際生命線協會,0,0,1,0
社團法人新北市脊髓損傷者協會,0,0,1,0
社團法人新北市康復之友協會,0,0,1,0
社團法人新竹市脊髓損傷者協會,0,0,1,0
社團法人新竹市生命線協會,0,0,1,0
社團法人新竹縣康復之友協會,0,0,1,0
社團法人新竹縣生命線協會,0,0,1,0
社團法人宜蘭縣冬山鄉珍珠社區發展協會,0,0,1,0
社團法人宜蘭縣婦幼協會,0,0,1,0
社團法人宜蘭縣脊髓損傷者協會,0,0,1,0
社團法人宜蘭縣盲人福利協進會,0,0,1,0
社團法人宜蘭縣社區照顧促進會,0,0,1,0
社團法人宜蘭縣聽障者聲暉協會,0,0,1,0
社團法人宜蘭縣學習障礙者發展協會,0,0,1,0
社團法人宜蘭縣自閉症者福利協進會,0,0,1,0
社團法人雲林縣百里香兒童青少年關懷協會,0,0,1,0
社團法人雲林縣耕心家庭協會,0,0,1,0
社團法人雲林縣脊髓損傷者協會,0,0,1,0
社團法人雲林縣康復之友協會,0,0,1,0
社團法人雲林縣勞工福利保護協會,0,0,1,0
社團法人雲林縣啟智協會,0,0,1,0
社團法人雲林縣身心障礙者重建協會,0,0,1,0
社團法人雲林縣生命線協會,0,0,1,0
社團法人雲林縣照顧服務發展協會,0,0,1,0
社團法人彰化縣愛家社會福利協會,0,0,1,0
社團法人彰化縣愛鄰社會福利協會,0,0,1,0
社團法人彰化縣福興鄉西勢社區發展協會,0,0,1,0
社團法人彰化縣家樂福人文生活關懷協進會,0,0,1,0
社團法人彰化縣居家關懷服務協會,0,0,1,0
社團法人彰化縣啟智協進會,0,0,1,0
社團法人彰化縣生命線協會,0,0,1,0
社團法人彰化縣聲暉協進會,0,0,1,0
社團法人彰化縣視障者關懷協會,0,0,1,0
社團法人彰化縣秀水鄉埔崙社區發展協會,0,0,1,0
社團法人彰化縣員林螢光慈善會,0,0,1,0
社團法人彰化縣彰暉愛心慈善會,0,0,1,0
社團法人彰化縣正向行為支持協會,0,0,1,0
社團法人彰化縣肢體傷殘協進會,0,0,1,0
社團法人真善美協會,0,0,1,0
社團法人中華玻璃娃娃社會關懷協會,0,0,1,0
社團法人中華佛教普賢護法會,0,0,1,0
社團法人中華婦幼發展協會,0,0,1,0
社團法人中華基督教福音協進會,0,0,1,0
社團法人中華基督教以琳關懷協會,0,0,1,0
社團法人中華家庭暨社區展望協會,0,0,1,0
社團法人中華樂輔關懷教育協會,0,0,1,0
社團法人中華民國愛加倍社會福利關懷協會,0,0,1,0
社團法人中華民國殘障人協會,0,0,1,0
社團法人中華民國防癌協會,0,0,1,0
社團法人中華民國輔助科技促進職業重建協會,0,0,1,0
社團法人中華民國婦女福利暨就業協會,0,0,1,0
社團法人中華民國工作傷害受害人協會,0,0,1,0
社團法人中華民國紅十字會台灣省台中市支會,0,0,1,0
社團法人中華民國脊髓損傷者聯合會,0,0,1,0
社團法人中華民國家庭關係發展協進會,0,0,1,0
社團法人中華民國康復之友聯盟,0,0,1,0
社團法人中華民國聾人協會,0,0,1,0
社團法人中華民國聾啞資源協會,0,0,1,0
社團法人中華民國牧愛生命協會,0,0,1,0
社團法人中華民國群園關懷協會,0,0,1,0
社團法人中華民國身心障礙聯盟,0,0,1,0
社團法人中華民國台灣懷愛協會,0,0,1,0
社團法人中華民國我為人人實踐推廣協會,0,0,1,0
社團法人中華民國小胖威利病友關懷協會,0,0,1,0
社團法人中華民國星橋愛心服務協會,0,0,1,0
社團法人中華民國學習障礙協會,0,0,1,0
社團法人中華民國智障者家長總會辦理名間鄉第一生活重建服務中心活重建中心,0,0,1,0
社團法人中華民國智障者體育運動協會,0,0,1,0
社團法人中華民國自主學習促進會,0,0,1,0
社團法人中華生命勵關懷協會,0,0,1,0
社團法人中華佑明視障協進會,0,0,1,0
台北市彩虹全人關懷發展協會,0,0,1,0
